unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
{EA3278AA-25EB-2676-E053-6B04A8C015F8},190000,2021-07-16 00:00,LE67 4RR,S,N,F,4,"",CROMORE CLOSE,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{EA3278AA-2606-2676-E053-6B04A8C015F8},210000,2021-08-20 00:00,LE9 8EH,S,N,F,37,"",WATERFALL WAY,BARWELL,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{EA3278AA-2607-2676-E053-6B04A8C015F8},257000,2021-08-16 00:00,LE16 8AS,S,N,F,15,"",RECTORY LANE,LITTLE BOWDEN,MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EA3278AA-2620-2676-E053-6B04A8C015F8},320000,2021-04-23 00:00,LE65 2AY,D,Y,F,24,"",WHEATLEY CLOSE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{EED73E75-CED2-6AF3-E053-6C04A8C08ABA},399950,2021-10-22 00:00,LE18 3AF,D,Y,F,20,"",RAWSON DRIVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{EC7AD099-E2BD-9200-E053-6C04A8C0E306},334950,2021-02-26 00:00,LE16 9NY,D,Y,F,14,"",FLORENCE GROVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E2C3-9200-E053-6C04A8C0E306},250000,2021-01-29 00:00,LE16 9NZ,D,Y,F,4,"",QUEENSFERRY DRIVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E2D0-9200-E053-6C04A8C0E306},255950,2021-02-12 00:00,LE16 9NZ,S,Y,F,10,"",QUEENSFERRY DRIVE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E2D7-9200-E053-6C04A8C0E306},290000,2021-03-26 00:00,LE16 9FY,S,Y,F,80,"",STEEPLECHASE WAY,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E32B-9200-E053-6C04A8C0E306},185000,2021-07-30 00:00,LE13 1TQ,S,N,F,18,"",HADFIELD DRIVE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{EC7AD099-E32C-9200-E053-6C04A8C0E306},220000,2021-07-02 00:00,LE18 1DE,S,N,F,20,"",CARLTON DRIVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{EC7AD099-E339-9200-E053-6C04A8C0E306},205000,2021-06-10 00:00,LE17 4DY,S,N,F,21,"",GILMORTON ROAD,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E359-9200-E053-6C04A8C0E306},221000,2021-08-04 00:00,LE18 1NX,S,N,F,2,"",WELDON ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{EC7AD099-E361-9200-E053-6C04A8C0E306},279950,2021-04-30 00:00,LE17 4FX,S,Y,F,12,"",GREENFIELD AVENUE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E371-9200-E053-6C04A8C0E306},317950,2021-02-15 00:00,LE17 4DN,D,Y,F,34,"",BLAKENHALL DRIVE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E380-9200-E053-6C04A8C0E306},479950,2021-06-04 00:00,LE18 3AF,D,Y,F,18,"",RAWSON DRIVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{EC7AD099-E397-9200-E053-6C04A8C0E306},199995,2021-11-26 00:00,LE13 0TQ,S,Y,F,14,"",WOOLSTHORPE CLOSE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{EC7AD099-E3A6-9200-E053-6C04A8C0E306},260000,2021-08-25 00:00,LE67 4UD,D,Y,F,73,"",CITRON AVENUE,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{EED73E75-CE08-6AF3-E053-6C04A8C08ABA},400000,2021-01-29 00:00,LE65 2WD,D,Y,F,24,"",DICKINSON CLOSE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{EC7AD099-DE5D-9200-E053-6C04A8C0E306},316500,2021-07-28 00:00,LE18 3XU,D,N,F,19,"",BRANSDALE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{EC7AD099-DF1D-9200-E053-6C04A8C0E306},238000,2021-07-21 00:00,LE16 9HD,T,N,F,121,"",NORTHAMPTON ROAD,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{EC7AD099-E020-9200-E053-6C04A8C0E306},215000,2021-06-24 00:00,LE67 4LB,D,N,F,17,"",ROBIN ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{EC7AD099-E030-9200-E053-6C04A8C0E306},185000,2021-08-20 00:00,LE11 4JP,S,N,F,55,"",KNIGHTTHORPE ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{EC7AD099-E09C-9200-E053-6C04A8C0E306},122000,2021-01-11 00:00,LE11 2LY,T,N,F,32,"",MANOR ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5882-0425-E053-6C04A8C0947B},302000,2021-03-17 00:00,LE11 2SX,D,N,F,9,"",HAMBLEDON CRESCENT,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-588E-0425-E053-6C04A8C0947B},267000,2021-06-11 00:00,LE65 2JR,D,N,F,18,"",SAXON WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5A93-0425-E053-6C04A8C0947B},330000,2021-04-07 00:00,LE65 2SF,D,N,F,9,"",OUNDLE CLOSE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5A9C-0425-E053-6C04A8C0947B},282000,2021-03-12 00:00,LE16 7XE,D,N,F,36,"",RYELANDS CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-5AA9-0425-E053-6C04A8C0947B},157000,2021-06-04 00:00,LE16 9QA,T,N,F,26,"",PEAR TREE GARDENS,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-5D2F-0425-E053-6C04A8C0947B},212000,2021-04-01 00:00,LE11 3PW,S,N,F,31,"",PRIORY ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5D30-0425-E053-6C04A8C0947B},149950,2021-04-01 00:00,LE10 1PN,T,N,F,14,"",ALMA ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5D36-0425-E053-6C04A8C0947B},140000,2021-04-12 00:00,LE11 5YU,S,N,F,123,"",BRADDON ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5D3E-0425-E053-6C04A8C0947B},212000,2021-04-23 00:00,LE11 4EJ,S,N,F,15,"",RIVINGTON DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5D3F-0425-E053-6C04A8C0947B},220000,2021-03-12 00:00,LE67 4DB,S,N,F,92,"",BROOM LEYS ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{F16F63C6-76E7-0491-E053-6C04A8C032ED},492000,2021-02-25 00:00,LE18 3UT,O,N,F,30,"",GREGORY WAY,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,B,A
{C6209F60-3E50-295E-E053-6C04A8C0DDCC},155000,2021-03-19 00:00,LE11 2PR,D,N,F,15,"",HAYWARD AVENUE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,B,A
{C8A3A576-5899-0425-E053-6C04A8C0947B},130000,2021-03-15 00:00,LE10 1QW,T,N,F,27,"",HOLLIERS WALK,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-58AA-0425-E053-6C04A8C0947B},255000,2021-06-17 00:00,LE65 2NR,D,N,F,7,"",WINCHESTER WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-58AB-0425-E053-6C04A8C0947B},160000,2021-06-29 00:00,LE67 3PJ,T,N,F,139,"",BELVOIR ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5ABE-0425-E053-6C04A8C0947B},330000,2021-03-26 00:00,LE17 4XB,D,N,F,42,"",MACAULAY ROAD,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-58B5-0425-E053-6C04A8C0947B},162000,2021-06-08 00:00,LE10 1UY,T,N,F,16,"",JOHN STREET,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-58BC-0425-E053-6C04A8C0947B},181000,2021-07-01 00:00,LE67 3RA,T,N,F,7,"",PRINCE STREET,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-58BD-0425-E053-6C04A8C0947B},137500,2021-04-23 00:00,LE16 9JL,T,N,F,136,"",BATH STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-58C6-0425-E053-6C04A8C0947B},318000,2021-06-18 00:00,LE18 3RN,D,N,F,97,"",MERE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-58CD-0425-E053-6C04A8C0947B},135000,2021-03-23 00:00,LE13 0AY,T,N,F,71,"",KESTREL ROAD,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C8A3A576-5ADC-0425-E053-6C04A8C0947B},310000,2021-04-16 00:00,LE10 0NE,S,N,F,315,"",COVENTRY ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5AE0-0425-E053-6C04A8C0947B},365000,2021-05-21 00:00,LE16 7XE,D,N,F,17,"",RYELANDS CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-5AFC-0425-E053-6C04A8C0947B},285500,2021-06-23 00:00,LE13 0RE,S,N,F,8,"",WYNDHAM AVENUE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C8A3A576-58D5-0425-E053-6C04A8C0947B},145000,2021-04-20 00:00,LE16 9JL,T,N,F,142,"",BATH STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-58DE-0425-E053-6C04A8C0947B},280000,2021-06-29 00:00,LE18 4WL,S,N,F,13,"",NORTHUMBERLAND ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-58ED-0425-E053-6C04A8C0947B},300000,2021-02-26 00:00,LE65 2QR,D,N,F,51,"",MARLBOROUGH WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-58F0-0425-E053-6C04A8C0947B},222000,2021-04-09 00:00,LE10 0UQ,S,N,F,141,"",ROSTON DRIVE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5B0C-0425-E053-6C04A8C0947B},205000,2021-03-23 00:00,LE11 1LT,D,N,F,59,"",BRUSH DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-98E7-7B40-E053-6C04A8C0A630},445000,2021-06-23 00:00,LE11 3QL,D,N,F,62,"",WESTFIELD DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-58F8-0425-E053-6C04A8C0947B},205000,2021-04-26 00:00,LE67 4RJ,D,N,F,140,"",GREENHILL ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-590A-0425-E053-6C04A8C0947B},240000,2021-04-16 00:00,LE11 2SN,D,N,F,57,"",BELVOIR DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-590D-0425-E053-6C04A8C0947B},165000,2021-04-12 00:00,LE18 3SU,S,N,F,5,"",ROMAN HILL,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,B,A
{C8A3A576-590F-0425-E053-6C04A8C0947B},241000,2021-03-19 00:00,LE18 1DN,S,N,F,27,"",FARLEIGH AVENUE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-5B24-0425-E053-6C04A8C0947B},135000,2021-06-23 00:00,LE67 3AG,S,N,F,43,"",VICTORIA ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5B31-0425-E053-6C04A8C0947B},352000,2021-06-30 00:00,LE10 0FY,D,N,F,15,"",BEAMS MEADOW,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9AF0-7B40-E053-6C04A8C0A630},195000,2021-06-29 00:00,LE67 4BT,S,N,F,35,"",BOTTS WAY,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-9AF7-7B40-E053-6C04A8C0A630},300000,2021-08-05 00:00,LE11 4FX,D,N,F,4,"",LINDISFARNE DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-9B08-7B40-E053-6C04A8C0A630},172000,2021-08-27 00:00,LE18 4LX,T,N,F,79,"",LANSDOWNE GROVE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9910-7B40-E053-6C04A8C0A630},230000,2021-08-10 00:00,LE16 7EP,T,N,F,23,"",JUBILEE GARDENS,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-9915-7B40-E053-6C04A8C0A630},315000,2021-09-28 00:00,LE10 1AF,S,N,F,16,"",MOUNT ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9B0E-7B40-E053-6C04A8C0A630},180000,2021-08-23 00:00,LE10 1UU,T,N,F,4,"",HIGHFIELDS ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-591E-0425-E053-6C04A8C0947B},209000,2021-04-23 00:00,LE67 4RQ,D,N,F,73,"",KENMORE CRESCENT,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5922-0425-E053-6C04A8C0947B},205000,2021-04-23 00:00,LE10 0PB,S,N,F,10,"",SUNNYDALE ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5927-0425-E053-6C04A8C0947B},118000,2021-04-26 00:00,LE18 3SY,T,N,F,5,"",SAXONDALE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-5B59-0425-E053-6C04A8C0947B},175000,2021-03-31 00:00,LE13 0DS,S,N,F,21,"",THAMES DRIVE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C8A3A576-5B63-0425-E053-6C04A8C0947B},325000,2021-02-26 00:00,LE11 4RZ,D,N,F,117,"",MAXWELL DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-9B14-7B40-E053-6C04A8C0A630},200000,2021-06-18 00:00,LE65 1YZ,T,N,L,7,"",WARWICK WAY,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-9B1D-7B40-E053-6C04A8C0A630},425000,2021-08-31 00:00,LE16 9BD,D,N,F,42,"",WARTNABY STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-991B-7B40-E053-6C04A8C0A630},190000,2021-08-06 00:00,LE17 4NB,S,N,F,20,"",CANADA FIELDS,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-991C-7B40-E053-6C04A8C0A630},230000,2021-06-23 00:00,LE17 4NP,S,N,F,13,"",DUNLEY WAY,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-992A-7B40-E053-6C04A8C0A630},268000,2021-10-20 00:00,LE11 3RH,S,N,F,70,"",CONISTON CRESCENT,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-992D-7B40-E053-6C04A8C0A630},265000,2021-08-09 00:00,LE65 2NQ,D,N,F,22,"",UPPINGHAM DRIVE,"",ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-594F-0425-E053-6C04A8C0947B},176000,2021-04-12 00:00,LE67 9SE,T,N,F,19,"",SWITHLAND CLOSE,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5B73-0425-E053-6C04A8C0947B},312000,2021-04-30 00:00,LE11 3JP,D,N,F,11,"",BENSCLIFFE DRIVE,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5B89-0425-E053-6C04A8C0947B},189995,2021-03-23 00:00,LE67 3AU,T,N,F,46,"",ADAM MORRIS WAY,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{C8A3A576-5B8B-0425-E053-6C04A8C0947B},208000,2021-06-25 00:00,LE67 6AG,S,N,F,6B,"",WELLINGTON COURT,"",IBSTOCK,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-9B35-7B40-E053-6C04A8C0A630},245000,2021-06-25 00:00,LE10 0RJ,S,N,F,20,"",MIDDLEFIELD CLOSE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9B3E-7B40-E053-6C04A8C0A630},178000,2021-07-01 00:00,LE13 1QQ,S,N,F,89,"",KINGS ROAD,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{D22473F5-993E-7B40-E053-6C04A8C0A630},530000,2021-10-13 00:00,LE12 8UG,D,N,F,21,"",MAIN STREET,WOODTHORPE,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-994B-7B40-E053-6C04A8C0A630},250000,2021-07-28 00:00,LE18 3WH,S,N,F,5,"",LAMPORT CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-5974-0425-E053-6C04A8C0947B},372500,2021-05-10 00:00,LE16 9ND,D,N,F,1,"",JACKSON CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-5976-0425-E053-6C04A8C0947B},200000,2021-04-14 00:00,LE18 2HD,S,N,F,4,"",BUDE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9B66-7B40-E053-6C04A8C0A630},526000,2021-06-11 00:00,LE16 9FA,D,N,F,19,"",FARNDALE VIEW,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-9B69-7B40-E053-6C04A8C0A630},200000,2021-10-22 00:00,LE65 2UJ,D,N,F,1A,"",SHELLBROOK CLOSE,SHELLBROOK,ASHBY-DE-LA-ZOUCH,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-9DE7-7B40-E053-6C04A8C0A630},210000,2021-07-30 00:00,LE18 3QU,S,N,F,10,"",GEDDINGTON CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9964-7B40-E053-6C04A8C0A630},138000,2021-07-14 00:00,LE18 3ST,T,N,F,19,"",LIME KILNS,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9967-7B40-E053-6C04A8C0A630},164000,2021-08-20 00:00,LE10 0UR,S,N,F,18,"",GLENBARR CLOSE,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9973-7B40-E053-6C04A8C0A630},300000,2021-09-20 00:00,LE10 0XB,D,N,F,13,"",AULTON WAY,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{C8A3A576-5981-0425-E053-6C04A8C0947B},228000,2021-06-30 00:00,LE11 5YF,S,N,F,11,"",DEIGHTON WAY,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5988-0425-E053-6C04A8C0947B},175000,2021-04-09 00:00,LE13 0QH,T,N,F,17,"",ALBERT STREET,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{C8A3A576-598F-0425-E053-6C04A8C0947B},149950,2021-04-01 00:00,LE11 4QF,S,N,F,61,"",GRACEDIEU ROAD,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{C8A3A576-5992-0425-E053-6C04A8C0947B},385000,2021-03-12 00:00,LE16 9LA,D,N,F,5,"",DALLISON CLOSE,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-9B75-7B40-E053-6C04A8C0A630},340000,2021-05-28 00:00,LE18 3RE,D,N,F,87,"",ESTORIL AVENUE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9B77-7B40-E053-6C04A8C0A630},140500,2021-06-25 00:00,LE11 3BQ,T,N,F,2,"",CURZON STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-9B87-7B40-E053-6C04A8C0A630},160000,2021-07-06 00:00,LE67 3PW,D,N,F,18,"",BRIDGE ROAD,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{DBA933F9-A30B-669D-E053-6B04A8C0AD56},170000,2021-09-08 00:00,LE18 1BD,T,N,F,188,"",AYLESTONE LANE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{DBA933F9-A311-669D-E053-6B04A8C0AD56},234950,2021-04-23 00:00,LE17 4FX,S,Y,F,10,"",GREENFIELD AVENUE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-997C-7B40-E053-6C04A8C0A630},274000,2021-08-16 00:00,LE10 1LH,D,N,F,24,"",EASTWOODS ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9987-7B40-E053-6C04A8C0A630},298000,2021-06-30 00:00,LE17 4DY,S,N,F,43,"",GILMORTON ROAD,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-9988-7B40-E053-6C04A8C0A630},270000,2021-09-30 00:00,LE18 3TQ,S,N,F,7,"",HOSKINS CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-9990-7B40-E053-6C04A8C0A630},265000,2021-01-22 00:00,LE17 4DF,D,N,F,40,"",MULBERRY CLOSE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-9B9E-7B40-E053-6C04A8C0A630},265000,2021-08-16 00:00,LE16 9PB,T,N,F,28,"",NEWCOMBE STREET,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{DBA933F9-A316-669D-E053-6B04A8C0AD56},279995,2021-09-24 00:00,LE13 0RY,S,Y,F,9,"",EASTON CLOSE,"",MELTON MOWBRAY,MELTON,LEICESTERSHIRE,A,A
{DBA933F9-A317-669D-E053-6B04A8C0AD56},295000,2021-10-21 00:00,LE67 9UX,S,N,F,124,"",MAIN STREET,"",MARKFIELD,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-999F-7B40-E053-6C04A8C0A630},237500,2021-08-13 00:00,LE16 7HT,S,N,F,9,"",LINCOLN COURT,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-99A2-7B40-E053-6C04A8C0A630},345000,2021-06-11 00:00,LE18 3NQ,D,N,F,3,"",HALTER SLADE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-99A6-7B40-E053-6C04A8C0A630},385000,2021-06-25 00:00,LE17 4DF,D,N,F,30,"",MULBERRY CLOSE,"",LUTTERWORTH,HARBOROUGH,LEICESTERSHIRE,A,A
{D22473F5-99B8-7B40-E053-6C04A8C0A630},620000,2021-11-17 00:00,LE10 2EL,D,N,F,7,"",PILGRIMS GATE,BURBAGE,HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
{D22473F5-9BB5-7B40-E053-6C04A8C0A630},365000,2021-01-29 00:00,LE67 4DH,D,N,F,1,"",HAMPTON CLOSE,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-9D7C-7B40-E053-6C04A8C0A630},200000,2021-06-28 00:00,LE11 5NB,S,N,F,41,"",ALBANY STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{DBA933F9-A362-669D-E053-6B04A8C0AD56},260000,2021-09-24 00:00,LE18 3WL,S,N,F,2,"",SHIPTON CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-99D0-7B40-E053-6C04A8C0A630},158625,2021-09-17 00:00,LE18 4SQ,T,N,F,13,"",GLENGATE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{D22473F5-99D2-7B40-E053-6C04A8C0A630},460000,2021-08-09 00:00,LE11 2DX,D,N,F,75,"",CASTLEDINE STREET,"",LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE,A,A
{D22473F5-99D4-7B40-E053-6C04A8C0A630},320000,2021-09-30 00:00,LE67 3BB,D,N,F,103,"",BAKEWELL STREET,"",COALVILLE,NORTH WEST LEICESTERSHIRE,LEICESTERSHIRE,A,A
{D22473F5-99D8-7B40-E053-6C04A8C0A630},385000,2021-06-18 00:00,LE18 3RJ,D,N,F,37,"",MERE ROAD,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-59A5-0425-E053-6C04A8C0947B},305000,2021-04-19 00:00,LE16 9QL,S,N,F,29,"",FAIRWAY,"",MARKET HARBOROUGH,HARBOROUGH,LEICESTERSHIRE,A,A
{C8A3A576-59A7-0425-E053-6C04A8C0947B},177000,2021-04-15 00:00,LE18 3UD,S,N,F,19,"",SIMONS CLOSE,"",WIGSTON,OADBY AND WIGSTON,LEICESTERSHIRE,A,A
{C8A3A576-59AA-0425-E053-6C04A8C0947B},187000,2021-03-26 00:00,LE10 1HH,T,N,F,153,"",LONDON ROAD,"",HINCKLEY,HINCKLEY AND BOSWORTH,LEICESTERSHIRE,A,A
