query,latitude,longitude,display_name,geocode_status
"29 HAYWARD AVENUE LOUGHBOROUGH, LE11 2PR, United Kingdom",52.7634285,-1.1936495,"Hayward Avenue, Shelthorpe, Woodthorpe, Charnwood, Leicestershire, England, LE11 2PR, United Kingdom",ok
"2 WHITEHOUSE AVENUE LOUGHBOROUGH, LE11 2PW, United Kingdom",52.7639507,-1.1957198,"Whitehouse Avenue, Shelthorpe, Woodthorpe, Charnwood, Leicestershire, England, LE11 2PN, United Kingdom",ok
"35A HIGH STREET LOUGHBOROUGH, LE11 2PZ, United Kingdom",52.7713474,-1.2049874,"High Street, Loughborough, Charnwood, Leicestershire, England, LE11 2PZ, United Kingdom",ok
"215 BEACON ROAD LOUGHBOROUGH, LE11 2QZ, United Kingdom",52.7588176,-1.2158762,"Beacon Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2QZ, United Kingdom",ok
"61 FARNDALE DRIVE LOUGHBOROUGH, LE11 2RG, United Kingdom",52.7561397,-1.2156067,"Farndale Drive, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RG, United Kingdom",ok
"30 PYTCHLEY DRIVE LOUGHBOROUGH, LE11 2RH, United Kingdom",52.753629,-1.2192046,"Pytchley Drive, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RH, United Kingdom",ok
"6 MAYO CLOSE LOUGHBOROUGH, LE11 2RS, United Kingdom",52.751244,-1.2209079,"Mayo Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RS, United Kingdom",ok
"39 TIVERTON ROAD LOUGHBOROUGH, LE11 2RU, United Kingdom",52.7495874,-1.2209763,"Tiverton Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RU, United Kingdom",ok
"66 TIVERTON ROAD LOUGHBOROUGH, LE11 2RY, United Kingdom",52.749657,-1.2197373,"Tiverton Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RY, United Kingdom",ok
"108 TIVERTON ROAD LOUGHBOROUGH, LE11 2RZ, United Kingdom",52.7502774,-1.2215828,"Tiverton Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2RZ, United Kingdom",ok
"65 BRAMCOTE ROAD LOUGHBOROUGH, LE11 2SA, United Kingdom",52.7500189,-1.2226351,"Bramcote Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2SA, United Kingdom",ok
"57 BELVOIR DRIVE LOUGHBOROUGH, LE11 2SN, United Kingdom",52.7529009,-1.2212465,"Belvoir Drive, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 2SN, United Kingdom",ok
"9 HAMBLEDON CRESCENT LOUGHBOROUGH, LE11 2SX, United Kingdom",52.7533715,-1.2173255,"Hambledon Crescent, Shelthorpe, Woodthorpe, Charnwood, Leicestershire, England, LE11 2SX, United Kingdom",ok
"69 PARKLANDS DRIVE LOUGHBOROUGH, LE11 2SZ, United Kingdom",52.756569,-1.2121808,"69, Parklands Drive, Shelthorpe, Woodthorpe, Charnwood, Leicestershire, England, LE11 2SS, United Kingdom",ok
"1 NEWSTEAD WAY LOUGHBOROUGH, LE11 2UA, United Kingdom",,,,no_result
"42 NEWSTEAD WAY LOUGHBOROUGH, LE11 2UA, United Kingdom",,,,no_result
"22 CLUMBER CLOSE LOUGHBOROUGH, LE11 2UB, United Kingdom",,,,no_result
"26 CLUMBER CLOSE LOUGHBOROUGH, LE11 2UB, United Kingdom",,,,no_result
"33 ASHBY ROAD LOUGHBOROUGH, LE11 3AA, United Kingdom",52.7724225,-1.2118133,"Ashby Road, Loughborough, Charnwood, Leicestershire, England, LE11 3AE, United Kingdom",ok
"101 ASHBY ROAD LOUGHBOROUGH, LE11 3AB, United Kingdom",52.7722696,-1.2162027,"Ashby Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 5AX, United Kingdom",ok
"37 ARTHUR STREET LOUGHBOROUGH, LE11 3AY, United Kingdom",52.7702108,-1.2125683,"Arthur Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3AY, United Kingdom",ok
"41 ARTHUR STREET LOUGHBOROUGH, LE11 3AY, United Kingdom",52.7702108,-1.2125683,"Arthur Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3AY, United Kingdom",ok
"45 ARTHUR STREET LOUGHBOROUGH, LE11 3AY, United Kingdom",52.7702108,-1.2125683,"Arthur Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3AY, United Kingdom",ok
"7 ARTHUR STREET LOUGHBOROUGH, LE11 3AY, United Kingdom",52.7702108,-1.2125683,"Arthur Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3AY, United Kingdom",ok
"1 BURFIELD AVENUE LOUGHBOROUGH, LE11 3AZ, United Kingdom",52.7687137,-1.2144575,"Burfield Avenue, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3AZ, United Kingdom",ok
"50 BURLEIGH ROAD LOUGHBOROUGH, LE11 3BA, United Kingdom",52.7719108,-1.2156609,"Burleigh Road, Dishley, Loughborough, Charnwood, Leicestershire, England, LE11 3BA, United Kingdom",ok
"9 CALDWELL STREET LOUGHBOROUGH, LE11 3BB, United Kingdom",52.7716038,-1.2112141,"Caldwell Street, Loughborough, Charnwood, Leicestershire, England, LE11 3BB, United Kingdom",ok
"50 FREDERICK STREET LOUGHBOROUGH, LE11 3BJ, United Kingdom",52.7703652,-1.2113338,"Frederick Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3BJ, United Kingdom",ok
"23 GRANVILLE STREET LOUGHBOROUGH, LE11 3BL, United Kingdom",52.7717077,-1.2130534,"Granville Street, Loughborough, Charnwood, Leicestershire, England, LE11 3BL, United Kingdom",ok
"18 CURZON STREET LOUGHBOROUGH, LE11 3BQ, United Kingdom",52.7706258,-1.2120506,"Curzon Street, Loughborough, Charnwood, Leicestershire, England, LE11 3BQ, United Kingdom",ok
"2 CURZON STREET LOUGHBOROUGH, LE11 3BQ, United Kingdom",52.7706258,-1.2120506,"Curzon Street, Loughborough, Charnwood, Leicestershire, England, LE11 3BQ, United Kingdom",ok
"7 CURZON STREET LOUGHBOROUGH, LE11 3BQ, United Kingdom",52.7706258,-1.2120506,"Curzon Street, Loughborough, Charnwood, Leicestershire, England, LE11 3BQ, United Kingdom",ok
"117 WILLIAM STREET LOUGHBOROUGH, LE11 3BY, United Kingdom",52.7691868,-1.2156981,"William Street, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3BD, United Kingdom",ok
"15 YORK ROAD LOUGHBOROUGH, LE11 3DA, United Kingdom",52.7711822,-1.2160469,"15, York Road, Dishley, Loughborough, Charnwood, Leicestershire, England, LE11 3DA, United Kingdom",ok
"19 ADAM DALE LOUGHBOROUGH, LE11 3HD, United Kingdom",52.7673311,-1.2153033,"Adam Dale, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HD, United Kingdom",ok
"35 ADAM DALE LOUGHBOROUGH, LE11 3HD, United Kingdom",52.7673311,-1.2153033,"Adam Dale, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HD, United Kingdom",ok
"39 ADAM DALE LOUGHBOROUGH, LE11 3HD, United Kingdom",52.7673311,-1.2153033,"Adam Dale, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HD, United Kingdom",ok
"40 ADAM DALE LOUGHBOROUGH, LE11 3HD, United Kingdom",52.7673311,-1.2153033,"Adam Dale, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HD, United Kingdom",ok
"10 GOLDFINCH CLOSE LOUGHBOROUGH, LE11 3HG, United Kingdom",52.7665446,-1.2175171,"Goldfinch Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HG, United Kingdom",ok
"4 GOLDFINCH CLOSE LOUGHBOROUGH, LE11 3HG, United Kingdom",52.7665446,-1.2175171,"Goldfinch Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HG, United Kingdom",ok
"8 GOLDFINCH CLOSE LOUGHBOROUGH, LE11 3HG, United Kingdom",52.7665446,-1.2175171,"Goldfinch Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HG, United Kingdom",ok
"17 MOORHEN WAY LOUGHBOROUGH, LE11 3HH, United Kingdom",52.7664264,-1.2161972,"Moorhen Way, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HH, United Kingdom",ok
"3 ROBIN MEWS LOUGHBOROUGH, LE11 3HJ, United Kingdom",52.7663039,-1.2155043,"Robin Mews, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HJ, United Kingdom",ok
"12 WREN CLOSE LOUGHBOROUGH, LE11 3HL, United Kingdom",52.7674237,-1.2166887,"Wren Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HL, United Kingdom",ok
"4 WREN CLOSE LOUGHBOROUGH, LE11 3HL, United Kingdom",52.7674237,-1.2166887,"Wren Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HL, United Kingdom",ok
"53 ASHLEIGH DRIVE LOUGHBOROUGH, LE11 3HN, United Kingdom",52.763542,-1.2247549,"Ashleigh Drive, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 3HN, United Kingdom",ok
"137 FOREST ROAD LOUGHBOROUGH, LE11 3HS, United Kingdom",52.7629018,-1.2224414,"Forest Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3HS, United Kingdom",ok
"239 FOREST ROAD LOUGHBOROUGH, LE11 3HT, United Kingdom",52.7600037,-1.2292921,"Forest Road, Shelthorpe, Nanpantan, Charnwood, Leicestershire, England, LE11 3HX, United Kingdom",ok
"250 FOREST ROAD LOUGHBOROUGH, LE11 3HX, United Kingdom",52.7600037,-1.2292921,"Forest Road, Shelthorpe, Nanpantan, Charnwood, Leicestershire, England, LE11 3HX, United Kingdom",ok
"17 OAKLANDS AVENUE LOUGHBOROUGH, LE11 3JF, United Kingdom",52.7642031,-1.2205182,"Oaklands Avenue, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3JF, United Kingdom",ok
"11 BENSCLIFFE DRIVE LOUGHBOROUGH, LE11 3JP, United Kingdom",52.7614937,-1.2288878,"11, Benscliffe Drive, Loughborough, Charnwood, Leicestershire, England, LE11 3JP, United Kingdom",ok
"16 FAIRMOUNT DRIVE LOUGHBOROUGH, LE11 3JR, United Kingdom",52.7626151,-1.2275688,"Fairmount Drive, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 3JR, United Kingdom",ok
"38 SPINNEY HILL DRIVE LOUGHBOROUGH, LE11 3LD, United Kingdom",52.7629748,-1.2334317,"Spinney Hill Drive, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 3LD, United Kingdom",ok
"3 OAKLEY DRIVE LOUGHBOROUGH, LE11 3LF, United Kingdom",52.7600265,-1.2218542,"Oakley Drive, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3LF, United Kingdom",ok
"3 PIPER CLOSE LOUGHBOROUGH, LE11 3LG, United Kingdom",52.7601057,-1.2225513,"Piper Close, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3LG, United Kingdom",ok
"67 BROOKFIELD AVENUE LOUGHBOROUGH, LE11 3LN, United Kingdom",52.7609939,-1.2238437,"Brookfield Avenue, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3LN, United Kingdom",ok
"79 BROOKFIELD AVENUE LOUGHBOROUGH, LE11 3LN, United Kingdom",52.7609939,-1.2238437,"Brookfield Avenue, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3LN, United Kingdom",ok
"52 OUTWOODS ROAD LOUGHBOROUGH, LE11 3LY, United Kingdom",52.7568344,-1.2215014,"Outwoods Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3LY, United Kingdom",ok
"41 KINGFISHER WAY LOUGHBOROUGH, LE11 3NF, United Kingdom",52.7654098,-1.2175111,"Kingfisher Way, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3NF, United Kingdom",ok
"102 FOREST ROAD LOUGHBOROUGH, LE11 3NR, United Kingdom",52.7647927,-1.2158674,"Forest Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3NR, United Kingdom",ok
"3 FOREST ROAD LOUGHBOROUGH, LE11 3NW, United Kingdom",52.7654302,-1.2138389,"Forest Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3NW, United Kingdom",ok
"1 LOWER GREEN LOUGHBOROUGH, LE11 3PA, United Kingdom",52.7546115,-1.2318895,"Lower Green, Nanpantan, Charnwood, Leicestershire, England, LE11 3PA, United Kingdom",ok
"40 PRIORY ROAD LOUGHBOROUGH, LE11 3PP, United Kingdom",52.7558077,-1.2260067,"Priory Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3PG, United Kingdom",ok
"27 SANDALWOOD ROAD LOUGHBOROUGH, LE11 3PR, United Kingdom",52.7586332,-1.2281612,"Sandalwood Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3PR, United Kingdom",ok
"29 SANDALWOOD ROAD LOUGHBOROUGH, LE11 3PR, United Kingdom",52.7586332,-1.2281612,"Sandalwood Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3PR, United Kingdom",ok
"52 SANDALWOOD ROAD LOUGHBOROUGH, LE11 3PS, United Kingdom",52.7583882,-1.2293589,"Sandalwood Road, Loughborough, Charnwood, Leicestershire, England, LE11 3PS, United Kingdom",ok
"31 PRIORY ROAD LOUGHBOROUGH, LE11 3PW, United Kingdom",52.7548379,-1.2281179,"Priory Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3PW, United Kingdom",ok
"33 PRIORY ROAD LOUGHBOROUGH, LE11 3PW, United Kingdom",52.7548379,-1.2281179,"Priory Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3PW, United Kingdom",ok
"135 VALLEY ROAD LOUGHBOROUGH, LE11 3PY, United Kingdom",52.7553455,-1.2247689,"Valley Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3QA, United Kingdom",ok
"50 VALLEY ROAD LOUGHBOROUGH, LE11 3PZ, United Kingdom",52.7566695,-1.2285823,"Valley Road, Loughborough, Charnwood, Leicestershire, England, LE11 3PU, United Kingdom",ok
"68 VALLEY ROAD LOUGHBOROUGH, LE11 3PZ, United Kingdom",52.7566695,-1.2285823,"Valley Road, Loughborough, Charnwood, Leicestershire, England, LE11 3PU, United Kingdom",ok
"42 WOODBROOK ROAD LOUGHBOROUGH, LE11 3QD, United Kingdom",52.7584869,-1.2264911,"Woodbrook Road, Shelthorpe, Loughborough, Charnwood, Leicestershire, England, LE11 3QD, United Kingdom",ok
"13 WESTFIELD DRIVE LOUGHBOROUGH, LE11 3QJ, United Kingdom",52.770939,-1.2191618,"13, Westfield Drive, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 3QJ, United Kingdom",ok
"62 WESTFIELD DRIVE LOUGHBOROUGH, LE11 3QL, United Kingdom",52.7706723,-1.2216689,"62, Westfield Drive, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 3QL, United Kingdom",ok
"5 BORROWDALE WAY LOUGHBOROUGH, LE11 3RG, United Kingdom",52.7600007,-1.2375573,"Borrowdale Way, Nanpantan, Charnwood, Leicestershire, England, LE11 3RG, United Kingdom",ok
"7 BORROWDALE WAY LOUGHBOROUGH, LE11 3RG, United Kingdom",52.7600007,-1.2375573,"Borrowdale Way, Nanpantan, Charnwood, Leicestershire, England, LE11 3RG, United Kingdom",ok
"9 BORROWDALE WAY LOUGHBOROUGH, LE11 3RG, United Kingdom",52.7600007,-1.2375573,"Borrowdale Way, Nanpantan, Charnwood, Leicestershire, England, LE11 3RG, United Kingdom",ok
"28 CONISTON CRESCENT LOUGHBOROUGH, LE11 3RH, United Kingdom",52.7613759,-1.2359237,"Coniston Crescent, Nanpantan, Charnwood, Leicestershire, England, LE11 3RH, United Kingdom",ok
"70 CONISTON CRESCENT LOUGHBOROUGH, LE11 3RH, United Kingdom",52.7613759,-1.2359237,"Coniston Crescent, Nanpantan, Charnwood, Leicestershire, England, LE11 3RH, United Kingdom",ok
"76 CONISTON CRESCENT LOUGHBOROUGH, LE11 3RH, United Kingdom",52.7613759,-1.2359237,"Coniston Crescent, Nanpantan, Charnwood, Leicestershire, England, LE11 3RH, United Kingdom",ok
"11 KESWICK AVENUE LOUGHBOROUGH, LE11 3RL, United Kingdom",52.7595644,-1.2353522,"Keswick Avenue, Nanpantan, Charnwood, Leicestershire, England, LE11 3RL, United Kingdom",ok
"11 CONISTON CRESCENT LOUGHBOROUGH, LE11 3RQ, United Kingdom",52.7613085,-1.237636,"Coniston Crescent, Nanpantan, Charnwood, Leicestershire, England, LE11 3RQ, United Kingdom",ok
"25 LOWESWATER DRIVE LOUGHBOROUGH, LE11 3RR, United Kingdom",52.7582281,-1.234136,"Loweswater Drive, Nanpantan, Charnwood, Leicestershire, England, LE11 3RY, United Kingdom",ok
"45 LOWESWATER DRIVE LOUGHBOROUGH, LE11 3RR, United Kingdom",52.7582281,-1.234136,"Loweswater Drive, Nanpantan, Charnwood, Leicestershire, England, LE11 3RY, United Kingdom",ok
"6 LOWESWATER DRIVE LOUGHBOROUGH, LE11 3RS, United Kingdom",52.7582155,-1.2342824,"Loweswater Drive, Nanpantan, Charnwood, Leicestershire, England, LE11 3ST, United Kingdom",ok
"63 RYDAL AVENUE LOUGHBOROUGH, LE11 3RU, United Kingdom",52.7602248,-1.2349869,"Rydal Avenue, Nanpantan, Charnwood, Leicestershire, England, LE11 3RU, United Kingdom",ok
"28 KIRKSTONE DRIVE LOUGHBOROUGH, LE11 3RW, United Kingdom",52.7589958,-1.235555,"Kirkstone Drive, Nanpantan, Charnwood, Leicestershire, England, LE11 3RN, United Kingdom",ok
"48 KIRKSTONE DRIVE LOUGHBOROUGH, LE11 3RW, United Kingdom",52.7589958,-1.235555,"Kirkstone Drive, Nanpantan, Charnwood, Leicestershire, England, LE11 3RN, United Kingdom",ok
"10 BADGER COURT LOUGHBOROUGH, LE11 3SA, United Kingdom",52.7554606,-1.2326793,"Badger Court, Nanpantan, Charnwood, Leicestershire, England, LE11 3SA, United Kingdom",ok
"3 BADGER COURT LOUGHBOROUGH, LE11 3SA, United Kingdom",52.7554606,-1.2326793,"Badger Court, Nanpantan, Charnwood, Leicestershire, England, LE11 3SA, United Kingdom",ok
"43 BADGER COURT LOUGHBOROUGH, LE11 3SA, United Kingdom",52.7554606,-1.2326793,"Badger Court, Nanpantan, Charnwood, Leicestershire, England, LE11 3SA, United Kingdom",ok
"39 NICOLSON ROAD LOUGHBOROUGH, LE11 3SD, United Kingdom",,,,no_result
"8 DULVERTON CLOSE LOUGHBOROUGH, LE11 3SN, United Kingdom",,,,no_result
"1 LECONFIELD ROAD LOUGHBOROUGH, LE11 3SP, United Kingdom",,,,no_result
"73 NANPANTAN ROAD LOUGHBOROUGH, LE11 3ST, United Kingdom",52.765324,-1.2417857,"73, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"8 EXMOOR CLOSE LOUGHBOROUGH, LE11 3SW, United Kingdom",,,,no_result
"61 THIRLMERE DRIVE LOUGHBOROUGH, LE11 3SX, United Kingdom",,,,no_result
"10 TYNEDALE ROAD LOUGHBOROUGH, LE11 3TA, United Kingdom",,,,no_result
"20 TYNEDALE ROAD LOUGHBOROUGH, LE11 3TA, United Kingdom",,,,no_result
"4 TYNEDALE ROAD LOUGHBOROUGH, LE11 3TA, United Kingdom",,,,no_result
"5 RUFFORD CLOSE LOUGHBOROUGH, LE11 4BF, United Kingdom",,,,no_result
"7 EASBY CLOSE LOUGHBOROUGH, LE11 4BZ, United Kingdom",,,,no_result
"15 RIVINGTON DRIVE LOUGHBOROUGH, LE11 4EJ, United Kingdom",52.7656996,-1.2457381,"Rivington Drive, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4EJ, United Kingdom",ok
"12 RUDYARD CLOSE LOUGHBOROUGH, LE11 4EN, United Kingdom",52.7660641,-1.2458514,"Rudyard Close, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4EN, United Kingdom",ok
"13 ASHBY CRESCENT LOUGHBOROUGH, LE11 4ES, United Kingdom",52.7700817,-1.2326763,"Ashby Crescent, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4ES, United Kingdom",ok
"363 NEW ASHBY ROAD LOUGHBOROUGH, LE11 4ET, United Kingdom",52.7676963,-1.2358793,"New Ashby Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4ET, United Kingdom",ok
"17 SEYMOUR CLOSE LOUGHBOROUGH, LE11 4FQ, United Kingdom",,,,no_result
"4 LINDISFARNE DRIVE LOUGHBOROUGH, LE11 4FX, United Kingdom",,,,no_result
"16 ST OLAVES CLOSE LOUGHBOROUGH, LE11 4FZ, United Kingdom",,,,no_result
"55 KNIGHTTHORPE ROAD LOUGHBOROUGH, LE11 4JP, United Kingdom",52.7775995,-1.2253486,"Knightthorpe Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 5NQ, United Kingdom",ok
"21 STIRLING AVENUE LOUGHBOROUGH, LE11 4LJ, United Kingdom",52.7758881,-1.2348623,"Stirling Avenue, Thorpe Acre, Garendon Park, Charnwood, Leicestershire, England, LE11 4LJ, United Kingdom",ok
"21 WINDSOR ROAD LOUGHBOROUGH, LE11 4LL, United Kingdom",52.7774717,-1.2339836,"Windsor Road, Thorpe Acre, Garendon Park, Charnwood, Leicestershire, England, LE11 4LW, United Kingdom",ok
"28 WORDSWORTH ROAD LOUGHBOROUGH, LE11 4LQ, United Kingdom",52.7743906,-1.2361809,"Wordsworth Road, Thorpe Acre, Garendon Park, Charnwood, Leicestershire, England, LE11 4LQ, United Kingdom",ok
"38 WORDSWORTH ROAD LOUGHBOROUGH, LE11 4LQ, United Kingdom",52.7743906,-1.2361809,"Wordsworth Road, Thorpe Acre, Garendon Park, Charnwood, Leicestershire, England, LE11 4LQ, United Kingdom",ok
"275 ALAN MOSS ROAD LOUGHBOROUGH, LE11 4LU, United Kingdom",52.7722132,-1.23568,"Alan Moss Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4LU, United Kingdom",ok
"91 BURNS ROAD LOUGHBOROUGH, LE11 4ND, United Kingdom",52.7743631,-1.2315989,"87,89,91, Burns Road, Thorpe Acre, Garendon Park, Charnwood, Leicestershire, England, LE11 4NE, United Kingdom",ok
"11 ABBERTON WAY LOUGHBOROUGH, LE11 4NX, United Kingdom",52.7622984,-1.2561132,"11, Abberton Way, Nanpantan, Charnwood, Leicestershire, England, LE11 4NX, United Kingdom",ok
"15 ABBERTON WAY LOUGHBOROUGH, LE11 4NX, United Kingdom",52.7622665,-1.2561951,"15, Abberton Way, Nanpantan, Charnwood, Leicestershire, England, LE11 4NX, United Kingdom",ok
"52 ABBERTON WAY LOUGHBOROUGH, LE11 4NX, United Kingdom",52.7618713,-1.2573595,"52, Abberton Way, Nanpantan, Charnwood, Leicestershire, England, LE11 4NX, United Kingdom",ok
"118 HERMITAGE ROAD LOUGHBOROUGH, LE11 4PF, United Kingdom",52.7642884,-1.2451751,"118, Hermitage Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PF, United Kingdom",ok
"120 HERMITAGE ROAD LOUGHBOROUGH, LE11 4PF, United Kingdom",52.7642412,-1.2453331,"120, Hermitage Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PF, United Kingdom",ok
"144 HERMITAGE ROAD LOUGHBOROUGH, LE11 4PF, United Kingdom",52.76384,-1.2466592,"144, Hermitage Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PF, United Kingdom",ok
"50 OLD ASHBY ROAD LOUGHBOROUGH, LE11 4PG, United Kingdom",52.7664929,-1.2417817,"50, Old Ashby Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4PA, United Kingdom",ok
"61 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PJ, United Kingdom",52.7656866,-1.2411989,"61, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"75 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PJ, United Kingdom",52.7652901,-1.2418775,"75, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"11 CROPSTON AVENUE LOUGHBOROUGH, LE11 4PR, United Kingdom",52.764673,-1.2513789,"11, Cropston Avenue, Thorpe Acre, Shepshed, Charnwood, Leicestershire, England, LE11 4PR, United Kingdom",ok
"15 EYEBROOK CLOSE LOUGHBOROUGH, LE11 4PS, United Kingdom",,,,no_result
"126 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PW, United Kingdom",52.7638635,-1.2443835,"126, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"138 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PW, United Kingdom",52.7636502,-1.2450514,"138, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"144 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PW, United Kingdom",52.763555,-1.2453717,"144, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"162 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PW, United Kingdom",52.7632098,-1.2465934,"162, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"190 SHARPLEY ROAD LOUGHBOROUGH, LE11 4PW, United Kingdom",52.7629029,-1.2482451,"190, Sharpley Road, Thorpe Acre, Nanpantan, Charnwood, Leicestershire, England, LE11 4PB, United Kingdom",ok
"37 BLACKBROOK ROAD LOUGHBOROUGH, LE11 4PY, United Kingdom",52.7684433,-1.2362478,"Blackbrook Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4PZ, United Kingdom",ok
"97 BLACKBROOK ROAD LOUGHBOROUGH, LE11 4PY, United Kingdom",52.7684433,-1.2362478,"Blackbrook Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4PZ, United Kingdom",ok
"35 GRACEDIEU ROAD LOUGHBOROUGH, LE11 4QF, United Kingdom",52.7688715,-1.237977,"Gracedieu Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4QF, United Kingdom",ok
"61 GRACEDIEU ROAD LOUGHBOROUGH, LE11 4QF, United Kingdom",52.7688715,-1.237977,"Gracedieu Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4QF, United Kingdom",ok
"87 GRACEDIEU ROAD LOUGHBOROUGH, LE11 4QF, United Kingdom",52.7688715,-1.237977,"Gracedieu Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4QF, United Kingdom",ok
"68 GRACEDIEU ROAD LOUGHBOROUGH, LE11 4QG, United Kingdom",52.7691377,-1.236346,"Gracedieu Road, Thorpe Acre, Loughborough, Charnwood, Leicestershire, England, LE11 4QG, United Kingdom",ok
