match_key,unique_id,LMK_KEY,geocode_query,latitude,longitude,display_name,geocode_status,distance_to_prison_m
LE169EL|46 BATH STREET MARKET HARBOROUGH,{C3C3F9B5-F7B1-362B-E053-6B04A8C03ACC},3d334905c3757f12ca651e53793407273d7174093a9b2ef21a38bd5777651e60,"46 BATH STREET MARKET HARBOROUGH, LE16 9EL, United Kingdom",52.4710218,-0.9194999,"Bath Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EJ, United Kingdom",ok,19817.0770236648
LE169EN|115 LATHKILL STREET MARKET HARBOROUGH,{0B853950-1E45-69A5-E063-4704A8C07DAC},0879aebd73315bee08990a7d9d4156b9348c08e9af2b90c3bf19446023bc38d0,"115 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EN|115 LATHKILL STREET MARKET HARBOROUGH,{027062C6-BFFF-4602-96D7-8F954EB7E9FD},0879aebd73315bee08990a7d9d4156b9348c08e9af2b90c3bf19446023bc38d0,"115 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EN|135 LATHKILL STREET MARKET HARBOROUGH,{55BDCAE6-28EF-521D-E053-6B04A8C0DD7A},60e2e1e7d7e1e4f7eaecca2ef437febdc9228bc19b8b425fbeca098e578728ca,"135 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EN|43 LATHKILL STREET MARKET HARBOROUGH,{75050A86-1373-9A88-E053-6B04A8C02390},11d7dbaf542652dd75eb59ccef32f1cbcc98a475e31de7fb794c3ce78259d0f3,"43 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EN|43 LATHKILL STREET MARKET HARBOROUGH,{C18F412B-0827-81A6-E053-6B04A8C0AD18},11d7dbaf542652dd75eb59ccef32f1cbcc98a475e31de7fb794c3ce78259d0f3,"43 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EN|45 LATHKILL STREET MARKET HARBOROUGH,{3AF1115E-17C0-4B66-A9E7-9412DB5FF40B},9480169fb258e2f21a326aaf772ac28aa3c863b81a7019aa20fa1534dd23e970,"45 LATHKILL STREET MARKET HARBOROUGH, LE16 9EN, United Kingdom",52.4699231,-0.9163517,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9HF, United Kingdom",ok,20059.2550408115
LE169EP|47 CAXTON STREET MARKET HARBOROUGH,{C6209F5F-7FB3-295E-E053-6C04A8C0DDCC},251d943548e6409f21ce7c25ba456c5c75d20aac45f8e8442c50b9f8fb317b45,"47 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169EP|47 CAXTON STREET MARKET HARBOROUGH,{A740A35A-46EA-4ADD-A455-627704E95A40},251d943548e6409f21ce7c25ba456c5c75d20aac45f8e8442c50b9f8fb317b45,"47 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169EP|59 CAXTON STREET MARKET HARBOROUGH,{C3C3F9B5-F700-362B-E053-6B04A8C03ACC},373ee16f738a24cd6b13a2bfd2dc4fe94692a19d1982528f8c98fa271aaa8013,"59 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169EP|59 CAXTON STREET MARKET HARBOROUGH,{1C3E72FE-52B2-F410-E063-4804A8C0DFA6},373ee16f738a24cd6b13a2bfd2dc4fe94692a19d1982528f8c98fa271aaa8013,"59 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169EP|59 CAXTON STREET MARKET HARBOROUGH,{453D27A3-39AA-EF91-E050-A8C0630574D7},373ee16f738a24cd6b13a2bfd2dc4fe94692a19d1982528f8c98fa271aaa8013,"59 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169EP|59 CAXTON STREET MARKET HARBOROUGH,{2A68446C-1B76-4F41-9C70-C96F99D5E55A},373ee16f738a24cd6b13a2bfd2dc4fe94692a19d1982528f8c98fa271aaa8013,"59 CAXTON STREET MARKET HARBOROUGH, LE16 9EP, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169ER|58 CAXTON STREET MARKET HARBOROUGH,{F3B6C198-5FB4-6E40-E053-6C04A8C0B3B4},9f699ec35554e8bbd873a88a6e4c13dbce392ff5bd58407f70c4c2fdf9d76aac,"58 CAXTON STREET MARKET HARBOROUGH, LE16 9ER, United Kingdom",52.470705,-0.9168667,"Caxton Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ER, United Kingdom",ok,19977.045404019
LE169ET|11 GLADSTONE STREET MARKET HARBOROUGH,{7E86B6FB-031B-458C-E053-6B04A8C0C84C},53afaae3c7c01ec21843573b83629ef68c032424c109f9593133d2ef3318a468,"11 GLADSTONE STREET MARKET HARBOROUGH, LE16 9ET, United Kingdom",52.4724253,-0.9178321,"Gladstone Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ET, United Kingdom",ok,19805.3441982157
LE169ET|11 GLADSTONE STREET MARKET HARBOROUGH,{D93B27B0-F8C2-3100-E053-6C04A8C08887},53afaae3c7c01ec21843573b83629ef68c032424c109f9593133d2ef3318a468,"11 GLADSTONE STREET MARKET HARBOROUGH, LE16 9ET, United Kingdom",52.4724253,-0.9178321,"Gladstone Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ET, United Kingdom",ok,19805.3441982157
LE169ET|8A GLADSTONE STREET MARKET HARBOROUGH,{2859C1AC-2211-52B4-E063-4804A8C05948},962efefffbf751569306c0b12cb0792ba2fd44b466532d23b9948c318b115690,"8A GLADSTONE STREET MARKET HARBOROUGH, LE16 9ET, United Kingdom",52.4724253,-0.9178321,"Gladstone Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ET, United Kingdom",ok,19805.3441982157
LE169ET|8A GLADSTONE STREET MARKET HARBOROUGH,{25EA59F9-EA90-4D50-E050-A8C0630562D0},962efefffbf751569306c0b12cb0792ba2fd44b466532d23b9948c318b115690,"8A GLADSTONE STREET MARKET HARBOROUGH, LE16 9ET, United Kingdom",52.4724253,-0.9178321,"Gladstone Street, Market Harborough, Harborough, Leicestershire, England, LE16 9ET, United Kingdom",ok,19805.3441982157
LE169EU|43 GRANVILLE STREET MARKET HARBOROUGH,{D22473F6-8530-7B40-E053-6C04A8C0A630},fa21c81d9c30549fe4377f33c843edd89b1d40b28ab42e94b1a26cee68a03317,"43 GRANVILLE STREET MARKET HARBOROUGH, LE16 9EU, United Kingdom",52.4717372,-0.918752,"Granville Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EU, United Kingdom",ok,19805.5132347757
LE169EU|43 GRANVILLE STREET MARKET HARBOROUGH,{E1030ABC-3C28-4BE7-A575-DB6862263978},fa21c81d9c30549fe4377f33c843edd89b1d40b28ab42e94b1a26cee68a03317,"43 GRANVILLE STREET MARKET HARBOROUGH, LE16 9EU, United Kingdom",52.4717372,-0.918752,"Granville Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EU, United Kingdom",ok,19805.5132347757
LE169EU|57 GRANVILLE STREET MARKET HARBOROUGH,{C3C3F9B5-F6B6-362B-E053-6B04A8C03ACC},c57a7155c06aa9353b3df22671ceca01ba73e76d65b5b3f658db748e13849543,"57 GRANVILLE STREET MARKET HARBOROUGH, LE16 9EU, United Kingdom",52.4717372,-0.918752,"Granville Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EU, United Kingdom",ok,19805.5132347757
LE169EX|52 GRANVILLE STREET MARKET HARBOROUGH,{68FEB20B-A52E-38DA-E053-6C04A8C051AE},952a8e09010dd83f4c802ef404df9c4d7cebab8ee4619766ac35352edd1c2756,"52 GRANVILLE STREET MARKET HARBOROUGH, LE16 9EX, United Kingdom",52.4717372,-0.918752,"Granville Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EU, United Kingdom",ok,19805.5132347757
LE169EX|52 GRANVILLE STREET MARKET HARBOROUGH,{A96E4ACC-4B86-9205-E053-6C04A8C0DA09},952a8e09010dd83f4c802ef404df9c4d7cebab8ee4619766ac35352edd1c2756,"52 GRANVILLE STREET MARKET HARBOROUGH, LE16 9EX, United Kingdom",52.4717372,-0.918752,"Granville Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EU, United Kingdom",ok,19805.5132347757
LE169EY|39 LATHKILL STREET MARKET HARBOROUGH,{736C3617-9637-4D19-9ECB-7471BBD723BC},7b451decb92b5ebeba058974548c80de53f6644e18cc1b406add9780a434f785,"39 LATHKILL STREET MARKET HARBOROUGH, LE16 9EY, United Kingdom",52.4706836,-0.919092,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EJ, United Kingdom",ok,19862.3537613696
LE169EY|39 LATHKILL STREET MARKET HARBOROUGH,{0140FE2A-6D70-4F67-8088-2A55B17D77C4},7b451decb92b5ebeba058974548c80de53f6644e18cc1b406add9780a434f785,"39 LATHKILL STREET MARKET HARBOROUGH, LE16 9EY, United Kingdom",52.4706836,-0.919092,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EJ, United Kingdom",ok,19862.3537613696
LE169EY|70 LATHKILL STREET MARKET HARBOROUGH,{DBA933F9-A0ED-669D-E053-6B04A8C0AD56},db47cd7924c9c50b6e54502d3313401752cafb36d9faa5c097c56555e7d1e5e5,"70 LATHKILL STREET MARKET HARBOROUGH, LE16 9EY, United Kingdom",52.4706836,-0.919092,"Lathkill Street, Market Harborough, Harborough, Leicestershire, England, LE16 9EJ, United Kingdom",ok,19862.3537613696
LE169FA|19 FARNDALE VIEW MARKET HARBOROUGH,{D22473F5-9B66-7B40-E053-6C04A8C0A630},6bc97e75f211ca2bc0895fb61435d71248989335fb6251cde4ccbb3f2f198e32,"19 FARNDALE VIEW MARKET HARBOROUGH, LE16 9FA, United Kingdom",52.4744897,-0.9414638,"19, Farndale View, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9FA, United Kingdom",ok,18437.2300967106
LE169FG|14 THE PRINT WORKS MARKET HARBOROUGH,{1A0C5C63-6EDD-7CBE-E063-4804A8C06C96},54a69c8890b186e3627b971dd110cd820a3a6c79b7a6cb180834d9de73bae030,"14 THE PRINT WORKS MARKET HARBOROUGH, LE16 9FG, United Kingdom",52.4708018,-0.9157412,"The Print Works, Market Harborough, Harborough, Leicestershire, England, LE16 9FG, United Kingdom",ok,20029.1828361187
LE169FL|5 HARVEST ROAD MARKET HARBOROUGH,{CD5A9DCC-1020-310A-E053-6C04A8C00A1F},afbda29f8d2dff850a555935c46a32d0766cae7fa21e1a9195209efc05f0357c,"5 HARVEST ROAD MARKET HARBOROUGH, LE16 9FL, United Kingdom",52.4850859,-0.94213,"Harvest Road, Market Harborough, Harborough, Leicestershire, England, LE16 9FL, United Kingdom",ok,17640.5412009576
LE169FL|7 HARVEST ROAD MARKET HARBOROUGH,{E073986B-6BB5-2134-E053-6C04A8C0233B},446b5d299257069be3de4d699783f72aca0ce00ba466b35653c387d8d600a6c7,"7 HARVEST ROAD MARKET HARBOROUGH, LE16 9FL, United Kingdom",52.4850859,-0.94213,"Harvest Road, Market Harborough, Harborough, Leicestershire, England, LE16 9FL, United Kingdom",ok,17640.5412009576
LE169FN|4 HARVEST ROAD MARKET HARBOROUGH,{DE2D0CDF-E0EC-51EE-E053-6C04A8C00671},cd3efa39312b3da75a117e0c849e1ead4334220938cb533e60ee2a81ba250e51,"4 HARVEST ROAD MARKET HARBOROUGH, LE16 9FN, United Kingdom",52.4803798,-0.9408413,"Harvest Road, Market Harborough, Harborough, Leicestershire, England, LE16 9FN, United Kingdom",ok,18040.6148732118
LE169FQ|2 BARLEY WAY MARKET HARBOROUGH,{DE2D0CDF-E0E7-51EE-E053-6C04A8C00671},c1f18edb7da867803933d040fa388999c6671a3d681ce3c7663cb42584bcb3b9,"2 BARLEY WAY MARKET HARBOROUGH, LE16 9FQ, United Kingdom",52.4774289,-0.942231,"Barley Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FQ, United Kingdom",ok,18182.3046841677
LE169FQ|8 BARLEY WAY MARKET HARBOROUGH,{DE2D0CDF-E0E2-51EE-E053-6C04A8C00671},b9fdc022f0aa328411de04d2abda97dfda943b4b74c8e4d25b3fa9f341575b89,"8 BARLEY WAY MARKET HARBOROUGH, LE16 9FQ, United Kingdom",52.4774289,-0.942231,"Barley Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FQ, United Kingdom",ok,18182.3046841677
LE169FS|6 HOPS CLOSE MARKET HARBOROUGH,{E073986B-6C0B-2134-E053-6C04A8C0233B},86276ebc4b8d85d8bd20deefe4d9adbb3cb64f34907b4fd18de25bd38511c6b2,"6 HOPS CLOSE MARKET HARBOROUGH, LE16 9FS, United Kingdom",52.4778371,-0.9428503,"Hops Close, Lubenham, Harborough, Leicestershire, England, LE16 9FS, United Kingdom",ok,18120.8710390175
LE169FX|73 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63C7-6E40-E053-6C04A8C0B3B4},cb9a07bf81b1ef10accb8481e926c08d875db90015a20be95a796c16e6c98b3f,"73 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FX, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FX|75 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63D3-6E40-E053-6C04A8C0B3B4},285a17dd7cc8d1a164100ffee81b8469f3c232e2707d1c78038199e5c97e015a,"75 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FX, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FX|75 STEEPLECHASE WAY MARKET HARBOROUGH,{31C68072-454C-FEE3-E063-4804A8C04F37},285a17dd7cc8d1a164100ffee81b8469f3c232e2707d1c78038199e5c97e015a,"75 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FX, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FX|77 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63B3-6E40-E053-6C04A8C0B3B4},895765a7edf44f6dbda865c5b88e0b3f8b29e2fe3d6a0102a931cdecb6440f8b,"77 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FX, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FX|79 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63CB-6E40-E053-6C04A8C0B3B4},603101259791971604c9849be87d8f66425017c539c0692458283f4d940402c1,"79 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FX, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|142 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63B9-6E40-E053-6C04A8C0B3B4},69918646723ef1413fe7192b1260656419c5060c53c65077d124fc1577c66e46,"142 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|144 STEEPLECHASE WAY MARKET HARBOROUGH,{F5E8B081-7769-3A13-E053-6C04A8C060B7},845134ba6d45ba4b66aa6b4de8df6ac145077411d46a42cd6cc5a160d082a4fb,"144 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|146 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63A7-6E40-E053-6C04A8C0B3B4},89d5d2b05ce2b980f9ea363d9112341498000553b5a3ccbf0db3fbff5094513a,"146 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|148 STEEPLECHASE WAY MARKET HARBOROUGH,{F3B6C198-63AE-6E40-E053-6C04A8C0B3B4},0df2569c674d09daa9abab8a87401b3eccb0102128a80481378df525a12bdb93,"148 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|78 STEEPLECHASE WAY MARKET HARBOROUGH,{EED73E75-CE27-6AF3-E053-6C04A8C08ABA},7666f42c28dbcb10f4d07102645de4b4f383f1f3b44be471b982debf56ddee6e,"78 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|80 STEEPLECHASE WAY MARKET HARBOROUGH,{EC7AD099-E2D7-9200-E053-6C04A8C0E306},a1cba005b740a1929c5ff3d392bf292f735927deeade59bd48d3c3be8ce27139,"80 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|82 STEEPLECHASE WAY MARKET HARBOROUGH,{F16F63C5-D8E9-0491-E053-6C04A8C032ED},37b357440bef16553cb16f6435d353cd21d822519dd2d76d16334bcd4ecc080c,"82 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169FY|82 STEEPLECHASE WAY MARKET HARBOROUGH,{09266DDB-E20A-AF90-E063-4704A8C02087},37b357440bef16553cb16f6435d353cd21d822519dd2d76d16334bcd4ecc080c,"82 STEEPLECHASE WAY MARKET HARBOROUGH, LE16 9FY, United Kingdom",52.4704607,-0.9408461,"Steeplechase Way, Market Harborough, Harborough, Leicestershire, England, LE16 9FX, United Kingdom",ok,18768.8930936652
LE169GE|5 VISLOK CLOSE MARKET HARBOROUGH,{CD5A9DCC-0F0B-310A-E053-6C04A8C00A1F},ddb18da0601674880994b605bb4fa7a5bdaa83c558103d4fde1786cf45f33e0f,"5 VISLOK CLOSE MARKET HARBOROUGH, LE16 9GE, United Kingdom",52.4682088,-0.9199382,"Vislok Close, Market Harborough, Harborough, Leicestershire, England, LE16 9GE, United Kingdom",ok,19995.5773911535
LE169GE|5 VISLOK CLOSE MARKET HARBOROUGH,{86263C0C-267D-4965-9C43-4F9C7A3D579E},ddb18da0601674880994b605bb4fa7a5bdaa83c558103d4fde1786cf45f33e0f,"5 VISLOK CLOSE MARKET HARBOROUGH, LE16 9GE, United Kingdom",52.4682088,-0.9199382,"Vislok Close, Market Harborough, Harborough, Leicestershire, England, LE16 9GE, United Kingdom",ok,19995.5773911535
LE169GE|5 VISLOK CLOSE MARKET HARBOROUGH,{344B967F-3F0F-42E8-A57B-1E78EF9133DF},ddb18da0601674880994b605bb4fa7a5bdaa83c558103d4fde1786cf45f33e0f,"5 VISLOK CLOSE MARKET HARBOROUGH, LE16 9GE, United Kingdom",52.4682088,-0.9199382,"Vislok Close, Market Harborough, Harborough, Leicestershire, England, LE16 9GE, United Kingdom",ok,19995.5773911535
LE169GF|25 FOUNT COURT MARKET HARBOROUGH,{6DA0844A-17E9-30F2-E053-6B04A8C05F3B},ffa721a01bc19c3ce9dc6c5c991aebad89c0faa93da9481f359603e93fd4d2b0,"25 FOUNT COURT MARKET HARBOROUGH, LE16 9GF, United Kingdom",,,,no_result,
LE169GG|12 TUNGSTONE WAY MARKET HARBOROUGH,{D22473F5-9C70-7B40-E053-6C04A8C0A630},42a5acea782f5c12fc85848b3bdd446efdd0315fc496a18a8e5405f869553bf6,"12 TUNGSTONE WAY MARKET HARBOROUGH, LE16 9GG, United Kingdom",52.4697363,-0.9218149,"Tungstone Way, Market Harborough, Harborough, Leicestershire, England, LE16 9GG, United Kingdom",ok,19788.7292122662
LE169GG|86 TUNGSTONE WAY MARKET HARBOROUGH,{C18F412B-088A-81A6-E053-6B04A8C0AD18},79a3ae75c1a917d983191c3b95f2707c8964500a87bc81496d427f539b92512a,"86 TUNGSTONE WAY MARKET HARBOROUGH, LE16 9GG, United Kingdom",52.4697363,-0.9218149,"Tungstone Way, Market Harborough, Harborough, Leicestershire, England, LE16 9GG, United Kingdom",ok,19788.7292122662
LE169GG|86 TUNGSTONE WAY MARKET HARBOROUGH,{2A289E9E-F907-CDC8-E050-A8C063054829},79a3ae75c1a917d983191c3b95f2707c8964500a87bc81496d427f539b92512a,"86 TUNGSTONE WAY MARKET HARBOROUGH, LE16 9GG, United Kingdom",52.4697363,-0.9218149,"Tungstone Way, Market Harborough, Harborough, Leicestershire, England, LE16 9GG, United Kingdom",ok,19788.7292122662
LE169GN|15 FRESHMAN WAY MARKET HARBOROUGH,{9FF0D969-E7BF-11ED-E053-6C04A8C06383},2ca1d67a39bd460b87fa2407e4b6873fa86646660badf7983bb52fb60e4d968b,"15 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169GN|15 FRESHMAN WAY MARKET HARBOROUGH,{C500E07A-DDFC-4ACF-B363-19C39720A621},2ca1d67a39bd460b87fa2407e4b6873fa86646660badf7983bb52fb60e4d968b,"15 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169GN|18 FRESHMAN WAY MARKET HARBOROUGH,{773788C2-D745-2CE4-E053-6C04A8C05E57},2159b95d0ae8318c86a5acd4ae331a584d6e2706fc68b6373115471292c95c63,"18 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169GN|18 FRESHMAN WAY MARKET HARBOROUGH,{CFC9085C-C8D0-9A70-E053-6B04A8C09D6A},2159b95d0ae8318c86a5acd4ae331a584d6e2706fc68b6373115471292c95c63,"18 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169GN|18 FRESHMAN WAY MARKET HARBOROUGH,{01EB45EF-EB34-40F3-E063-4704A8C05FDE},2159b95d0ae8318c86a5acd4ae331a584d6e2706fc68b6373115471292c95c63,"18 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169GN|18 FRESHMAN WAY MARKET HARBOROUGH,{4002494F-6658-4000-A2B2-8BEE202D5AB0},2159b95d0ae8318c86a5acd4ae331a584d6e2706fc68b6373115471292c95c63,"18 FRESHMAN WAY MARKET HARBOROUGH, LE16 9GN, United Kingdom",52.4681855,-0.9370247,"Freshman Way, Gracelands Park, Market Harborough, Harborough, Leicestershire, England, LE16 9GT, United Kingdom",ok,19130.6857616556
LE169HD|121 NORTHAMPTON ROAD MARKET HARBOROUGH,{EC7AD099-DF1D-9200-E053-6C04A8C0E306},d92ee49c9f372b3bc53b003fd40684fe105f7d2dc364cdd7088acd24aac571a5,"121 NORTHAMPTON ROAD MARKET HARBOROUGH, LE16 9HD, United Kingdom",52.4723912,-0.9163997,"Northampton Road, Market Harborough, Harborough, Leicestershire, England, LE16 9HD, United Kingdom",ok,19883.099978895
LE169HD|143 NORTHAMPTON ROAD MARKET HARBOROUGH,{C3C3F9B5-F69B-362B-E053-6B04A8C03ACC},96a32a7dc3fd275a6ead13bdd1630e70f42228187ab7c0b8bad497ff039d7ec3,"143 NORTHAMPTON ROAD MARKET HARBOROUGH, LE16 9HD, United Kingdom",52.4723912,-0.9163997,"Northampton Road, Market Harborough, Harborough, Leicestershire, England, LE16 9HD, United Kingdom",ok,19883.099978895
LE169HD|81 NORTHAMPTON ROAD MARKET HARBOROUGH,{726BF13A-F684-0A46-E053-6C04A8C01D0D},079486728c0b82944935b2b5a4a6e3a5d4fbd8fd148d4967577cf8ab03cbda8a,"81 NORTHAMPTON ROAD MARKET HARBOROUGH, LE16 9HD, United Kingdom",52.4723912,-0.9163997,"Northampton Road, Market Harborough, Harborough, Leicestershire, England, LE16 9HD, United Kingdom",ok,19883.099978895
LE169HD|81 NORTHAMPTON ROAD MARKET HARBOROUGH,{BA558B33-7B04-76EF-E053-6B04A8C0B4B7},079486728c0b82944935b2b5a4a6e3a5d4fbd8fd148d4967577cf8ab03cbda8a,"81 NORTHAMPTON ROAD MARKET HARBOROUGH, LE16 9HD, United Kingdom",52.4723912,-0.9163997,"Northampton Road, Market Harborough, Harborough, Leicestershire, England, LE16 9HD, United Kingdom",ok,19883.099978895
LE169HD|81 NORTHAMPTON ROAD MARKET HARBOROUGH,{C3C3F9B5-F884-362B-E053-6B04A8C03ACC},079486728c0b82944935b2b5a4a6e3a5d4fbd8fd148d4967577cf8ab03cbda8a,"81 NORTHAMPTON ROAD MARKET HARBOROUGH, LE16 9HD, United Kingdom",52.4723912,-0.9163997,"Northampton Road, Market Harborough, Harborough, Leicestershire, England, LE16 9HD, United Kingdom",ok,19883.099978895
